WORD,OBSERVED,UNREDUC,PREC_STRESS,PREC_GRAMM_CLASS,PREC_SEG_M,PREC_SEG_P,CL_ENV,SUBJ_COMPLEXITY,NO_SYLLS,NO_WORDS,NO_PHRSE_BOUND,PRONOUN,NP,CONTEXT,SUBJ_DUR,PREC_WORD_DUR,WORDS_BTWN_HEAD_AUX,CONVO,SPEAKER,SEX,YOB,DIALECT,EDUC,LINE,NOTES,FOLLOWING_VERB,FOLLOWING_BROAD,CODER,CORPUS,YEAR_RECORDED,DATE_CODED,WORD_BEG,WORD_END,LINE_BEG,LINE_END,COMPLETE_SUBJ,PREC_WORD,FOLL_WORD
had,2,x,m,n,s,t,n,e,6,5,2,NA,NP,NA,1.06,NA,NA,sw3835A,sw_1489,F,1961,SOUTH MIDLAND,2, and one couple in our church had lived in the Philippines um years oh eight years ago and so they um auctioned off a Filipino dinner,NA,lived,lived,LM,SWB,1991,firstpass,NA,NA,150.485,159.90875,one couple in our church,church,lived
had,2,x,m,n,s,t,n,s,3,2,1,NA,NP,NA,0.66,NA,NA,sw2879A,sw_1260,F,1953,NORTH MIDLAND,2, and Peter Strauss had played the lead role and the man and and the at the end of you know how they have these mini dramas at the end they said this set person was paroled like six months ago and you're thinking [laughter-oh] ,wrong,played,mono_vb,LM,SWB,1991,firstpass,NA,NA,272.82875,282.91925,Peter Strauss,Strauss,played
had,2,x,m,p,a,a,y,s,1,NA,NA,1s,pro,p,NA,NA,NA,sw2044B,sw_1005,F,1956,WESTERN,2, and realized that that was the first time in my life i had seen trees lose their leaves and uh and course when spring and everything came out again,NA,seen,seen,LM,SWB,1991,firstpass,NA,NA,222.189125,230.573375,i,i,seen
had,3,x,m,n,a,a,y,m,4,2,1,NA,NP,NA,0.72,NA,NA,sw2776A,sw_1117,M,1950,NORTH MIDLAND,2, and said that the EPA had been doing experiments on non human primates and proving that {ingestation} of chlorine causes arteriosclerosis ,NA,been,been,LM,SWB,1991,firstpass,NA,NA,441.691125,449.27725,the EPA,EPA,been
had,3,x,u,n,r,t,y,m,3,2,1,NA,NP,NA,0.44,NA,NA,sw2503A,sw_1019,M,1941,NEW ENGLAND,3, and she had the cat there for two days and then the cat died so the doctor had called her up and said uh your cat died and you owe me this bill,wrong,called,mono_vb,LM,SWB,1991,firstpass,NA,NA,445.839375,455.978,the doctor,doctor,called
had,3,x,m,p,a,a,y,s,1,NA,NA,3s,pro,NA,NA,NA,NA,sw2408B,sw_1151,M,1953,SOUTHERN,3, and she was she was just the sweetest little thing but they love to chew and so after she had chewed up my my redwood furniture,NA,chewed,mono_vb,LM,SWB,1991,firstpass,NA,NA,381.9975,392.99825,she,she,chewed
had,4,x,m,p,a,a,y,s,1,NA,NA,1p,pro,NA,NA,NA,NA,sw3388B,sw_1405,F,1955,NORTH MIDLAND,2, and so it was really funny he really enjoyed it and and all the rest of us did too because we spent a couple hours talking about it afterwards and adding more things we'd forgotten so,NA,forgotten,forgotten,LM,SWB,1991,firstpass,NA,NA,77.542,88.1745,we,we,forgotten
had,3,x,m,n,a,a,y,m,2,2,1,NA,NP,NA,0.3925,NA,NA,sw4185B,sw_1600,F,1972,SOUTH MIDLAND,2, and so so i loved him and we talk[ed]- we[ll]- you know we gave each oth[er]- other hugs and asked how our day had been and that was the extent of it,NA,been,been,LM,SWB,1991,firstpass,NA,NA,64.874,74.9915,our day,day,been
had,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2398B,sw_1219,M,1953,SOUTHERN,2, and sure enough after i'd taken it home for you know a couple of weeks after that i didn't have the problem,NA,taken,taken,LM,SWB,1991,firstpass,NA,NA,249.105625,255.30825,i,i,taken
had,2,x,u,q,n,t,y,s,2,NA,NA,NA,other,ip,NA,NA,NA,sw2012B,sw_1119,M,1946,MIXED,3, and then i would feel not only invaded in the sense that someone had obtained information from me that i would rather they didn't and that might be the sense of a spending pattern for instance that that i would have thought to be private but then if it turns out to generate,NA,obtained,unstress_vb,LM,SWB,1991,firstpass,NA,NA,287.278125,301.94175,someone,someone,obtained
had,3,x,m,p,a,a,y,s,1,NA,NA,3s,pro,NA,NA,NA,NA,sw4149B,sw_1600,F,1972,SOUTH MIDLAND,2, and then uh before the divorce she had saved for my college,NA,saved,mono_vb,LM,SWB,1991,firstpass,NA,NA,192.781625,198.434625,she,she,saved
had,3,x,u,q,a,a,y,s,4,NA,NA,NA,other,NA,NA,NA,NA,sw2680B,sw_1128,M,1933,SOUTH MIDLAND,2, and they asked if anybody had been ever rear ended to hold their hand up and i had,NA,been,been,LM,SWB,1991,firstpass,NA,NA,424.7165,430.492,anybody,anybody,been
had,NA,e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw2680B,sw_1128,M,1933,SOUTH MIDLAND,2, and they asked if anybody had been ever rear ended to hold their hand up and i had,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,424.7165,430.492,NA,NA,NA
had,3,x,m,n,a,a,y,m,2,2,1,NA,NP,NA,0.471,NA,NA,sw2318B,sw_1178,F,1961,SOUTH MIDLAND,2, and they found the boy and the boy had been unharmed but they were trying to sell him you know they were trying to sell the baby or the boy and he's three years old they were trying to sell him on the black market,NA,been,been,LM,SWB,1991,firstpass,NA,NA,510.264,520.301,the boy,boy,been
had,3,x,m,p,a,a,y,s,1,NA,NA,3p,pro,NA,NA,NA,NA,sw2939A,sw_1229,F,1950,NORTHERN,3, and they had planted bermuda and then when they took the cement walkways out they stuck in um wh[at]- what is that Saint Augustine stuff,NA,planted,stress_vb,LM,SWB,1991,firstpass,NA,NA,514.331,522.843125,they,they,planted
had,2,x,m,p,a,a,y,s,1,NA,NA,1p,pro,NA,NA,NA,NA,sw3683B,sw_1438,M,1959,NORTH MIDLAND,3, and they had ranked Dallas as being uh,NA,ranked,mono_vb,LM,SWB,1991,firstpass,NA,NA,140.2205,143.580875,they,they,ranked
had,2,x,m,p,a,a,y,s,1,NA,NA,3p,pro,NA,NA,NA,NA,sw3226A,sw_1415,F,1939,SOUTH MIDLAND,1, and they had screwed up her appointment and when she went in she had to take whichever doctor was available,NA,screwed,mono_vb,LM,SWB,1991,firstpass,NA,NA,141.496625,149.1185,they,they,screwed
had,2,x,m,p,a,a,y,s,1,NA,NA,3p,pro,NA,NA,NA,NA,sw3801B,sw_1397,F,1930,SOUTH MIDLAND,3, and they had stopped a uh a stolen car ,NA,stopped,mono_vb,LM,SWB,1991,firstpass,NA,NA,28.40275,32.06025,they,they,stopped
had,2,x,m,p,a,a,y,s,1,NA,NA,3p,pro,NA,NA,NA,NA,sw2264A,sw_1096,F,1963,SOUTH MIDLAND,2, and they had talked about having a thing where like one Saturday a month you could come and drop your aluminum cans off from home you know,NA,talked,talked,LM,SWB,1991,firstpass,NA,NA,212.461,219.221,they,they,talked
had,2,x,m,p,a,a,y,s,1,NA,NA,3p,pro,NA,NA,NA,NA,sw3860B,sw_1041,M,1936,MIXED,3, and they they had planned on that for a number of years and actually uh made the payment on the condominium or the apartment uh oh fifteen years before they moved in,NA,planned,mono_vb,LM,SWB,1991,firstpass,NA,NA,253.239625,266.7065,they,they,planned
had,1,x,m,dem,t,t,n,s,1,NA,NA,NA,other,NA,NA,NA,NA,sw2956B,sw_1231,F,1956,MIXED,3, and they uh the minorities could not get enough of a vote out to to pass their plan and this is something that had been going on for months it was on the news every night ,NA,been,been,LM,SWB,1991,firstpass,NA,NA,556.4975,566.657375,that,that,been
had,4,x,m,p,a,a,y,s,1,NA,NA,3p,pro,NA,NA,NA,NA,sw4278B,sw_1593,M,1962,NORTH MIDLAND,3, and they'd been through many times before,NA,been,been,LM,SWB,1991,firstpass,NA,NA,175.15075,178.061,they,they,been
had,3,x,m,p,a,a,y,s,1,NA,NA,3p,pro,NA,NA,NA,NA,sw3930A,sw_1497,M,1932,WESTERN,2, and this one they thought they had killed him but uh they hadn't and the the police were able to get them but they they did uh were able to uh have the one uh,NA,killed,mono_vb,LM,SWB,1991,firstpass,NA,NA,133.258125,145.416875,they,they,killed
had,NA,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw2909A,sw_1258,M,1956,SOUTH MIDLAND,2, and uh a lot of them_1 had been you know some of them_1 some of them_1 moved back and forth but uh,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,428.123375,434.51275,NA,NA,NA
had,NA,p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw2308B,sw_1117,M,1950,NORTH MIDLAND,2, and uh bought her all brand new stuff and they they had called a home where they you know where they were on a waiting list to get into there,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,259.6865,267.999,NA,NA,NA
had,3,x,u,n,t,t,n,m,3,2,1,NA,NP,NA,0.51,NA,NA,sw2951A,sw_1032,F,1943,SOUTHERN,2, and uh Christmas before last she and her boyfriend her boyfriend had gotten one too i believe,NA,gotten,gotten,LM,SWB,1991,firstpass,NA,NA,224.078,230.145,her boyfriend,boyfriend,gotten
had,3,x,m,p,a,a,y,s,1,NA,NA,3s,pro,NA,NA,NA,NA,sw4607B,sw_1669,F,1954,NEW ENGLAND,2, and uh her kids woke up she brought him home and her kids woke up and she was dead she had been knifed to death,NA,been,been,LM,SWB,1991,firstpass,NA,NA,115.5535,123.5985,she,she,been
had,2,x,m,n,a,a,y,m,2,2,1,NA,NP,NA,0.46875,NA,NA,sw2468A,sw_1127,M,1933,NEW ENGLAND,3, and uh i was in the Phi[llipines]- uh in Portugal not stationed there but i was i was there on business and visiting a family uh that i knew very well in fact the guy had been my boss when we were in Malaysia,NA,been,been,LM,SWB,1991,firstpass,NA,NA,269.10075,280.998375,the guy,guy,been
had,3,x,m,p,a,a,y,s,1,NA,NA,1s,pro,cf,NA,NA,NA,sw2476A,sw_1110,M,1961,WESTERN,3, and uh if i'd been a couple of generations ago they would have,NA,been,been,LM,SWB,1991,firstpass,NA,NA,337.9645,342.55275,i,i,been
had,2,x,u,n,a,a,y,m,4,2,1,NA,NP,NA,0.675375,NA,NA,sw3789B,sw_1156,F,1946,SOUTHERN,2, and uh it the cavity had gotten really bad and they they wouldn't uh cover it because they said it it was a pre existing [laughter] condition,NA,gotten,gotten,LM,SWB,1991,firstpass,NA,NA,23.850125,33.221125,the cavity,cavity,gotten
had,3,x,m,p,a,a,y,s,1,NA,NA,3s,pro,NA,NA,NA,NA,sw4147A,sw_1533,M,1965,NORTH MIDLAND,3, and uh it was an amazing dog it really was they had he had gotten it from the pound and uh it it's a Spanish Pointer named Domino,NA,gotten,gotten,LM,SWB,1991,firstpass,NA,NA,60.948375,70.776125,he,he,gotten
had,2,x,u,n,a,a,y,s,3,1,1,NA,NP,NA,0.3,NA,NA,sw3826B,sw_1490,M,1950,NORTH MIDLAND,3, and uh it's really interest[ing]- and he Rather wr[ote]- later admitted that he'd gotten the key piece of uh uh evidence backwards that he'd argued like a lot of other people that Kennedy had lurched forward,NA,lurched,mono_vb,LM,SWB,1991,firstpass,NA,NA,111.68125,122.492125,Kennedy,Kennedy,lurched
had,4,x,m,p,a,a,y,s,1,NA,NA,3s,pro,NA,NA,NA,NA,sw3826B,sw_1490,M,1950,NORTH MIDLAND,3, and uh it's really interest[ing]- and he Rather wr[ote]- later admitted that he'd gotten the key piece of uh uh evidence backwards that he'd argued like a lot of other people that Kennedy had lurched forward,NA,gotten,gotten,LM,SWB,1991,firstpass,NA,NA,111.68125,122.492125,he,he,gotten
had,4,x,m,p,a,a,y,s,1,NA,NA,3s,pro,NA,NA,NA,NA,sw3826B,sw_1490,M,1950,NORTH MIDLAND,3, and uh it's really interest[ing]- and he Rather wr[ote]- later admitted that he'd gotten the key piece of uh uh evidence backwards that he'd argued like a lot of other people that Kennedy had lurched forward,NA,argued,stress_vb,LM,SWB,1991,firstpass,NA,NA,111.68125,122.492125,he,he,argued
had,1,x,m,x,r,t,y,s,1,NA,NA,NA,other,NA,NA,NA,NA,sw4006A,sw_1465,F,1942,NYC,3, and uh there had been some rains and therefore the river was a little more swift than what might normally be expected and um,NA,been,been,LM,SWB,1991,firstpass,NA,NA,173.816875,184.306375,there,there,been
had,3,x,u,n,a,a,y,m,3,2,1,NA,NP,NA,0.34,NA,NA,sw2056A,sw_1033,F,1965,SOUTH MIDLAND,1, and uh when my husband went to pick him up she he said that the baby had been [vocalized-noise] crying the whole time he was asleep but you know how they cry in their sleep ,NA,been,been,LM,SWB,1991,firstpass,NA,NA,29.496125,38.20025,the baby,baby,been
had,3,x,m,p,a,a,y,s,1,NA,NA,3p,pro,NA,NA,NA,NA,sw2293B,sw_1142,M,1963,NORTHERN,2, and uh you know they absolutely no regulations no controls whatsoever and they had destroyed entire forests and what not just because the air was so polluted,NA,destroyed,unstress_vb,LM,SWB,1991,firstpass,NA,NA,376.56925,386.20175,they,they,destroyed
had,2,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw3581A,sw_1463,M,1955,SOUTHERN,2, and um i had been having a a problem where i would be driving along and and i would notice this at night when i'd be sitting at a light i would see smoke in my uh,NA,been,been,LM,SWB,1991,firstpass,NA,NA,92.176,102.778875,i,i,been
had,2,x,m,p,t,t,n,s,1,NA,NA,it,pro,NA,NA,NA,NA,sw2566B,sw_1106,F,1964,SOUTH MIDLAND,2, and um it had been recommended by some friends of ours but uh,NA,been,been,LM,SWB,1991,firstpass,NA,NA,210.5845,215.911875,it,it,been
had,3,x,m,p,a,a,y,s,1,NA,NA,3s,pro,NA,NA,NA,NA,sw4219B,sw_1602,F,1963,SOUTH MIDLAND,1, and um she had been trained and everything before we got her,NA,been,been,LM,SWB,1991,firstpass,NA,NA,164.028,168.0935,she,she,been
had,3,x,m,p,a,a,y,s,1,NA,NA,3s,pro,NA,NA,NA,NA,sw2292A,sw_1148,F,1959,SOUTH MIDLAND,3, and um so that was something that was important to us and because_1 l[ike]- like i say i we kind of felt deprived that he had been in school and been away from us for so [laughter-long] that we were anxious to do everything we could to have you know,NA,been,been,LM,SWB,1991,firstpass,NA,NA,259.25725,273.054625,he,he,been
had,1,x,m,adj,l,t,y,m,2,2,1,NA,NP,NA,0.32,NA,NA,sw3426B,sw_1437,F,1941,NORTHERN,2, and we had a sleep over one night they wanted to watch Pretty Woman which i have and i was hesitant and they all had seen it anyway,NA,seen,seen,LM,SWB,1991,firstpass,NA,NA,100.977,109.261625,they all,all,seen
had,3,x,m,p,a,a,y,s,1,NA,NA,1p,pro,NA,NA,NA,NA,sw2290B,sw_1053,F,1967,SOUTH MIDLAND,2, and we had been fishing in a canal they had all these canals up through this one little retirement area,NA,been,been,LM,SWB,1991,firstpass,NA,NA,413.71225,419.29025,we,we,been
had,2,x,u,n,t,t,n,m,3,2,1,NA,NP,NA,0.43,NA,NA,sw2573A,sw_1083,F,1962,SOUTHERN,2, and we ran in there it was like right at seven and my husband had worked late and i was going to go we wanted to go together to do it and take our son but it was like we ran in and whew we were the last people in there,NA,worked,worked,LM,SWB,1991,firstpass,NA,NA,103.210625,115.037125,my husband,husband,worked
has,4,x,m,dem,t,t,y,s,1,NA,NA,NA,other,NA,NA,NA,NA,sw2091B,sw_1035,F,1953,NORTH MIDLAND,2, now i think overall there's [LM: that's] been a change i don't think um that's uh [LM: been surpassed],NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,15.90525,21.088625,that,that,uh
is,4,x,m,p,a,a,y,s,1,NA,NA,3s,pro,n,NA,NA,NA,sw2107B,sw_1135,F,1963,SOUTH MIDLAND,2, yes uh-huh i mean you can't help but love her and she's the she's the oldest one and but uh very possessive i mean it's like nobody messes with her mama and uh i mean it comes bedtime and she's right there [LM: yes she's the oldest],NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,409.098,423.638875,she,she,the
had,2,x,m,n,t,p,n,m,2,2,1,NA,NP,NA,0.32,NA,NA,sw3778B,sw_1465,F,1942,NYC,3, and when they came home the the pipe had broken and their their ground floor was flooded so uh it it's it's a major horror when when that kind of thing occurs,NA,broken,stress_vb,LM,SWB,1991,firstpass,NA,NA,53.34575,65.498625,the pipe,pipe,broken
had,2,x,m,prep,a,a,y,e,3,3,2,NA,NPadv,NA,NA,NA,NA,sw2837A,sw_1244,F,1937,SOUTHERN,2, and when we did uh we kind of had planned this uh trek to the east because we're both originally from this part of the country,we kinda had -- not totally sure on prec_gramm_class,planned,mono_vb,LM,SWB,1991,firstpass,NA,NA,199.479,209.094625,we kind of,of,planned
had,3,x,m,p,a,a,y,s,1,NA,NA,3s,pro,NA,NA,NA,NA,sw2525B,sw_1042,F,1938,NEW ENGLAND,1, and while he was gone he had looked went looking for a job and stopped at the store that's what it was,NA,looked,mono_vb,LM,SWB,1991,firstpass,NA,NA,182.989625,188.97125,he,he,looked
had,2,x,m,n,a,a,y,m,2,2,1,NA,NP,NA,0.3,NA,NA,sw2380A,sw_1132,F,1942,SOUTH MIDLAND,3, and you know it's it's really annoying when the i asked the defense attorney later why he didn't bring up all this other trouble the guy had been in,NA,been,been,LM,SWB,1991,firstpass,NA,NA,405.352875,414.921125,the guy,guy,been
had,2,x,m,p,a,a,y,s,1,NA,NA,3s,pro,NA,NA,NA,NA,sw3141A,sw_1327,F,1944,SOUTH MIDLAND,2, and you know my aunt says that they do drug them i just went bananas when she told me that that was a fact that she had shopped kennels,NA,shopped,mono_vb,LM,SWB,1991,firstpass,NA,NA,423.06525,432.843875,she,she,shopped
had,2,x,u,n,s,t,n,m,4,3,1,NA,NP,NA,0.707,NA,NA,sw2629A,sw_1248,F,1936,WESTERN,2," another doctor told me that there had [LM: weird speech error here, didn't code this token] been uh people the pet owners had been getting permanently paralyzed from petting the dogs that had that spot on them_1",NA,been,been,LM,SWB,1991,firstpass,NA,NA,539.796875,548.798125,the pet owners,owners,been
had,2,x,u,n,a,a,y,e,8,3,2,NA,NP,NA,1.42,NA,NA,sw2754A,sw_1120,F,1969,NORTH MIDLAND,2, anyone from Pennsylvania had gotten it i don't do you know if Virginia has it,NA,gotten,gotten,LM,SWB,1991,firstpass,NA,NA,142.645625,148.91575,anyone from Pennsylvania,Pennsylvania,gotten
had,2,x,m,p,a,a,y,s,1,NA,NA,3p,pro,p,NA,NA,NA,sw2108B,sw_1181,M,1958,SOUTH MIDLAND,2, back from the weekend we checked with one of the parents of one of the other college kids and they were a little concerned they had heard on the radio that the winds on the dam there anyway had gotten up to ninety seven miles an hour straight winds and,NA,heard,mono_vb,LM,SWB,1991,firstpass,NA,NA,81.459,94.474125,they,they,heard
had,3,x,u,adv,a,a,y,m,9,7,2,NA,NPadv,NA,NA,NA,NA,sw2108B,sw_1181,M,1958,SOUTH MIDLAND,2, back from the weekend we checked with one of the parents of one of the other college kids and they were a little concerned they had heard on the radio that the winds on the dam there anyway had gotten up to ninety seven miles an hour straight winds and,NA,gotten,gotten,LM,SWB,1991,firstpass,NA,NA,81.459,94.474125,the winds on the dam there anyway,anyway,gotten
had,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2447B,sw_1138,F,1961,SOUTH MIDLAND,2, be well i- i think i would feel the same way i'd i'd really feel like i'd been deceived you know that that wasn't the thing to do,NA,been,been,LM,SWB,1991,firstpass,NA,NA,233.80625,240.692625,i,i,been
had,2,x,m,r,t,t,n,e,6,NA,NA,NA,other,NA,NA,NA,NA,sw3403B,sw_1393,F,1935,SOUTH MIDLAND,2, bec[ause]- about some of the players that had moved from here to Minnesota but it was int[eresting]- it certainly was an exciting series anyway,NA,moved,mono_vb,LM,SWB,1991,firstpass,NA,NA,93.270625,101.379375,that,that,moved
had,3,x,m,n,l,t,y,e,6,4,2,NA,NP,NA,1.05,NA,NA,sw2869A,sw_1139,M,1956,NORTHERN,2, because his performance at school had degraded so much,NA,degraded,unstress_vb,LM,SWB,1991,firstpass,NA,NA,484.736625,487.636625,his performance at school,school,degraded
had,2,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2370A,sw_1138,F,1961,SOUTH MIDLAND,2, because if if i if i had been allowed to work,NA,been,been,LM,SWB,1991,firstpass,NA,NA,271.468125,274.999125,i,i,been
had,2,x,m,n,a,a,y,m,2,2,1,NA,NP,NA,0.44,NA,NA,sw2564B,sw_1071,F,1951,SOUTH MIDLAND,3, because the guy had been under the influence and he said whether you think you know you might think that it doesn't effect anybody but it does,NA,been,been,LM,SWB,1991,firstpass,NA,NA,17.21525,25.828,the guy,guy,been
had,4,x,m,p,a,a,y,s,1,NA,NA,1s,pro,NA,NA,NA,NA,sw2316B,sw_1059,M,1963,SOUTH MIDLAND,2, because we were so far advanced and uh the you know i'd been in a parochial school before junior high and you know even the public schools are behind the parochial schools,NA,been,been,LM,SWB,1991,firstpass,NA,NA,114.74175,124.81275,i,i,been
had,1,x,m,n,a,a,y,m,2,2,1,NA,NP,NA,0.41,NA,NA,sw2335B,sw_1175,F,1956,WESTERN,9, because_1 i just watched it on TV one night on one of them um Twenty Twenty Forty Eight Hours one of them [vocalized-noise] shows where this boy had been stealing cars,sounds AAE,been,been,LM,SWB,1991,firstpass,NA,NA,137.62275,147.904875,this boy,boy,been
