WORD,OBSERVED,UNREDUC,PREC_STRESS,PREC_GRAMM_CLASS,PREC_SEG_M,PREC_SEG_P,CL_ENV,SUBJ_COMPLEXITY,NO_SYLLS,NO_WORDS,NO_PHRSE_BOUND,PRONOUN,NP,CONTEXT,SUBJ_DUR,PREC_WORD_DUR,WORDS_BTWN_HEAD_AUX,CONVO,SPEAKER,SEX,YOB,DIALECT,EDUC,LINE,NOTES,FOLLOWING_VERB,FOLLOWING_BROAD,CODER,CORPUS,YEAR_RECORDED,DATE_CODED,WORD_BEG,WORD_END,LINE_BEG,LINE_END,COMPLETE_SUBJ,PREC_WORD,FOLL_WORD,SUBJ_PARSE,SUBJ_DEPTH,FULL_PARSE
has,4,x,u,n,t,t,y,m,3,2,1,NA,NP,NA,0.595375,NA,NA,sw2858.mrg,sw_1230,F,1961,MIXED,2, um i think uh like in my situation today on a weekend when couples are supposed to spend time together my husband's been off doing his thing all day today and i've been off doing my thing all day,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,13.51875,26.005625,my husband,husband,been,(NP-SBJ (PRP$ my) (NN husband)),3,"(S
  (INTJ (IN like))
  (PP (IN in) (NP (PRP$ my) (NN situation)))
  (, ,)
  (NP-TMP (RB today))
  (, ,)
  (PP-TMP (IN on) (NP (DT a) (NN weekend)))
  (SBAR-TMP
    (WHADVP-2 (WRB when))
    (S
      (NP-SBJ-1 (NNS couples))
      (VP
        (VBP are)
        (VP
          (VBN supposed)
          (S
            (NP-SBJ (-NONE- *-1))
            (VP
              (TO to)
              (VP
                (VB spend)
                (NP (NN time))
                (ADVP (RB together))
                (ADVP-TMP (-NONE- *T*-2)))))))))
  (, ,)
  (NP-SBJ (PRP$ my) (NN husband))
  (VP
    (HVS 's)
    (VP
      (VBN been)
      (ADVP (RP off))
      (VP
        (VBG doing)
        (NP (PRP$ his) (NN thing))
        (NP-TMP (DT all) (NN day))
        (NP-TMP (RB today)))))
  (, ,)
  (-DFL- E_S))"
has,4,x,u,n,t,t,y,m,3,2,1,NA,NP,NA,0.62,NA,NA,sw2598.mrg,sw_1211,M,1964,SOUTH MIDLAND,2, um we want to see Godfather Part Three also but my my girlfriend's seen part one and part two although she saw them years ago but i've never seen either of the first you know,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,467.65875,477.90375,my girlfriend,girlfriend,seen,(NP-SBJ (PRP$ my) (RS (-DFL- \])) (NN girlfriend)),4,"(S
  (CC but)
  (EDITED
    (RM (-DFL- \[))
    (NP-SBJ-UNF (PRP$ my))
    (, ,)
    (IP (-DFL- \+)))
  (NP-SBJ (PRP$ my) (RS (-DFL- \])) (NN girlfriend))
  (VP
    (HVS 's)
    (VP
      (VBN seen)
      (NP (NP (NN part) (CD one)) (CC and) (NP (NN part) (CD two)))
      (SBAR-ADV
        (IN although)
        (S
          (NP-SBJ (PRP she))
          (VP
            (VBD saw)
            (NP (PRP them))
            (ADVP-TMP (NP (NNS years)) (RB ago)))))))
  (, ,)
  (-DFL- E_S))"
has,3,x,m,adj,s,t,n,m,2,2,1,NA,NP,NA,0.301625,NA,NA,sw3140.mrg,sw_1270,M,1965,MIXED,3, very poor let's see that's a bad tangent to get on what else has changed between the sixties and the eighties,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,96.767125,104.98975,what else,else,changed,(WHNP-1 (WHNP (WP What)) (ADVP (RB else))),4,"(SBARQ
  (WHNP-1 (WHNP (WP What)) (ADVP (RB else)))
  (SQ
    (NP-SBJ (-NONE- *T*-1))
    (VP
      (VBZ has)
      (VP
        (VBN changed)
        (PP-TMP
          (IN between)
          (NP
            (NP (DT the) (NNS sixties))
            (CC and)
            (NP
              (NP (DT the) (NNS eighties))
              (CC and)
              (NP (DT the) (NNS nineties))))))))
  (. ?)
  (-DFL- E_S))"
has,4,x,u,v,r,t,y,e,5,4,2,NA,NP,NA,0.62725,NA,NA,sw3636.mrg,sw_1477,M,1957,NORTH MIDLAND,2, what do you figure has been the longest trip you've taken camping,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,231.585125,235.616375,what do you figure,figure,been,NA,NA,"(SBARQ
  (ADVP (RB Anyway))
  (, ,)
  (INTJ (UH Uh))
  (, ,)
  (WHNP-1 (WP what))
  (SQ
    (VBP do)
    (NP-SBJ (PRP you))
    (VP
      (VB figure)
      (SBAR
        (-NONE- 0)
        (S
          (NP-SBJ (-NONE- *T*-1))
          (VP
            (VBZ has)
            (VP
              (VBN been)
              (NP-PRD
                (NP (DT the) (JJS longest) (NN trip))
                (SBAR
                  (WHNP-2 (-NONE- 0))
                  (S
                    (NP-SBJ-3 (PRP you))
                    (VP
                      (VBP 've)
                      (VP
                        (VBN taken)
                        (NP (-NONE- *T*-2))
                        (S-ADV
                          (NP-SBJ (-NONE- *-3))
                          (VP (VBG camping))))))))))))))
  (. ?)
  (-DFL- E_S))"
has,3,x,m,adj,s,t,n,m,3,3,1,NA,NP,NA,0.618,NA,NA,sw3051.mrg,sw_1229,F,1950,NORTHERN,3, yeah [laughter-right] no one else has offered to [laughter-pay] [laughter-for] [laughter-it],NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,16.457,21.103875,no one else,else,offered,(NP-SBJ-1 (NP (DT No) (NN one)) (ADVP (RB else))),4,"(S
  (NP-SBJ-1 (NP (DT No) (NN one)) (ADVP (RB else)))
  (VP
    (VBZ has)
    (VP
      (VBN offered)
      (S
        (NP-SBJ (-NONE- *-1))
        (VP (TO to) (VP (VB pay) (PP (IN for) (NP (PRP it))))))))
  (. .)
  (-DFL- E_S))"
has,4,x,m,adv,r,t,y,m,6,5,2,NA,NP,NA,1.05,NA,NA,sw3011.mrg,sw_1174,M,1962,MIXED,2, yeah i've always uh been pretty lucky the real estate out here's been pretty good its uh the the prices of well the prices came down last year we've we had sort of like a Dallas syndrome [laughter] the past uh,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,124.99325,138.601125,the real estate out here,here,been,"(NP-SBJ
  (NP (DT The) (JJ real) (NN estate))
  (PP-LOC (IN out) (ADVP (RB here))))",5,"(S
  (NP-SBJ
    (NP (DT The) (JJ real) (NN estate))
    (PP-LOC (IN out) (ADVP (RB here))))
  (VP (HVS 's) (VP (VBN been) (ADJP-PRD (RB pretty) (JJ good))))
  (. .)
  (-DFL- E_S))"
is,1,x,u,n,n,t,y,e,11,10,3,NA,NP,n,2.1,NA,9,sw2434.mrg,sw_1019,M,1941,NEW ENGLAND,3, i i i agree i think you know one of the things that that that needs to happen is uh [vocalized-noise] to [LM: stop the impulse buyer from buying],clausal,NA,NA,LM,SWB,1991,firstpass,NA,NA,102.3955,109.14075,one of the things that that that needs to happen,happen,uh,NA,NA,"(S
  (CC and)
  (NP-SBJ (PRP I))
  (VP
    (VBP 've)
    (VP
      (VBN kept)
      (NP
        (NP (PRP it))
        (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,))
        (NP
          (NP (DT the) (CD one) (NN gun))
          (SBAR
            (WHNP-1 (WDT that))
            (S
              (NP-SBJ (-NONE- *T*-1))
              (VP
                (VBD was)
                (PP-PRD (IN in) (NP (PRP$ my) (NN name))))))))))
  (. .)
  (-DFL- E_S))"
has,4,x,m,e,n,t,y,e,3,3,2,NA,NP,NA,1.196375,NA,NA,sw2163.mrg,sw_1129,F,1942,MIXED,2, yeah most of mine's been pretty good although i'm i guess i'm like a lot of other people now i'm trying to to pay off my credit cards and,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,21.961,32.2475,most of mine,mine,been,(NP-SBJ (NP (JJS most)) (PP (IN of) (NP (PRP mine)))),5,"(S
  (NP-SBJ (NP (JJS most)) (PP (IN of) (NP (PRP mine))))
  (VP
    (HVS 's)
    (VP
      (VBN been)
      (ADJP-PRD (RB pretty) (JJ good))
      (, ,)
      (SBAR-ADV
        (IN although)
        (S
          (EDITED
            (RM (-DFL- \[))
            (S (NP-SBJ (PRP I)) (VP-UNF (VBP 'm)))
            (, ,)
            (IP (-DFL- \+)))
          (NP-SBJ (PRP I))
          (VP
            (VBP guess)
            (SBAR
              (-NONE- 0)
              (S
                (NP-SBJ (PRP I))
                (VP
                  (VBP 'm)
                  (RS (-DFL- \]))
                  (PP-PRD
                    (IN like)
                    (NP
                      (NP (DT a) (NN lot))
                      (PP (IN of) (NP (JJ other) (NNS people)))))
                  (, ,)
                  (ADVP-TMP (RB now))))))))))
  (, ,)
  (-DFL- E_S))"
has,3,x,m,n,a,a,y,m,2,2,1,NA,NP,NA,0.27,NA,NA,sw2836.mrg,sw_1255,M,1953,SOUTH MIDLAND,3, yeah that's i mean that's certainly a a possibility an[d]- an[d]- we have had a a few cases where the guy has broken in you know during the middle of the night and gotten himself shot to death,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,500.69125,510.36125,the guy,guy,broken,(NP-SBJ (DT the) (NN guy)),3,"(S
  (NP-SBJ (PRP we))
  (VP
    (VBP have)
    (VP
      (VBN had)
      (NP
        (NP (DT a) (JJ few) (NNS cases))
        (SBAR
          (WHADVP-2 (WRB where))
          (S
            (NP-SBJ (DT the) (NN guy))
            (VP
              (VBZ has)
              (VP
                (VP
                  (VBN broken)
                  (PRT (RP in))
                  (PRN
                    (, ,)
                    (S (NP-SBJ (PRP you)) (VP (VBP know)))
                    (, ,))
                  (PP-TMP
                    (IN during)
                    (NP
                      (NP (DT the) (NN middle))
                      (PP (IN of) (NP (DT the) (NN night))))))
                (CC and)
                (VP
                  (VBN gotten)
                  (S
                    (NP-SBJ-1 (PRP himself))
                    (VP
                      (VBN shot)
                      (NP (-NONE- *-1))
                      (PP (IN to) (NP (NN death))))))
                (ADVP (-NONE- *T*-2)))))))))
  (. .)
  (-DFL- E_S))"
has,2,x,m,n,t,t,y,m,2,2,1,NA,NP,NA,0.43,NA,NA,sw2028.mrg,sw_1086,F,1965,SOUTHERN,2, yeah we set a record yesterday and uh v[ery]- very windy but then today the wind has dropped off and also the temperature so,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,39.07975,48.668,the wind,wind,dropped,(NP (DT the) (NN wind)),3,"(S
  (CONJP (CC but) (RB then))
  (NP-TMP (NN today))
  (NP-SBJ (NP (DT the) (NN wind)) (NAC (-NONE- *ICH*-1)))
  (VP
    (VBZ has)
    (VP
      (VBN dropped)
      (PRT (RP off))
      (, ,)
      (NAC-1
        (CC and)
        (ADVP (RB also))
        (, ,)
        (NP (DT the) (NN temperature)))))
  (, ,))"
has,2,x,s,n,a,a,y,m,6,2,1,NA,NP,NA,0.96,NA,NA,sw2436.mrg,sw_1231,F,1956,MIXED,3, you know their demographic studies that they do that show you know that everybody's IQ has dropped dramatically [laughter] or something,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,247.209625,254.99975,everybody's IQ,IQ,dropped,(NP (NN everybody) (POS 's)),3,"(FRAG
  (CC and)
  (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,))
  (NP
    (NP (PRP$ their) (JJ demographic) (NNS studies))
    (SBAR
      (WHNP-2 (IN that))
      (S (NP-SBJ (PRP they)) (VP (VBP do) (NP (-NONE- *T*-2)))))
    (SBAR
      (WHNP-1 (DT that))
      (S
        (NP-SBJ (-NONE- *T*-1))
        (VP
          (NN show)
          (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,))
          (SBAR
            (IN that)
            (S
              (NP-SBJ (NP (NN everybody) (POS 's)) (NNP I) (NNP Q))
              (VP
                (VBZ has)
                (VP
                  (VP (VBN dropped) (ADVP-MNR (RB dramatically)))
                  (CC or)
                  (NP-ETC (NN something))))))))))
  (. .)
  (-DFL- E_S))"
has,2,x,m,n,s,t,n,m,2,2,1,NA,NP,NA,0.43,NA,NA,sw2775.mrg,sw_1254,F,1961,SOUTH MIDLAND,2, you must have more time than than i have i'm sitting out here right now we had this terrible rain and i'm looking at the yard and seeing how tall the grass has gotten and [laughter] it seems like now that's that's,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,213.42675,223.79775,the grass,grass,gotten,(NP-SBJ (DT the) (NN grass)),3,"(S
  (CC and)
  (NP-SBJ (PRP I))
  (VP
    (VBP 'm)
    (VP
      (VP (VBG looking) (PP (IN at) (NP (DT the) (NN yard))))
      (CC and)
      (VP
        (VBG seeing)
        (SBAR
          (WHADJP-1 (WRB how) (JJ tall))
          (S
            (NP-SBJ (DT the) (NN grass))
            (VP
              (VBZ has)
              (VP (VBN gotten) (ADJP-PRD (-NONE- *T*-1)))))))))
  (-DFL- E_S))"
is,1,t,u,n,s,t,n,e,12,10,5,NA,NP,n,2.527,NA,7,sw2039.mrg,sw_1152,F,1947,SOUTH MIDLAND,2, okay well that's the reason why i like both of those programs is because they're kind of based on books and the plots are more,"what to do with this??, repeats the 'is' -- what to do with that?, uncertain of context",NA,NA,LM,SWB,1991,firstpass,NA,NA,48.108875,57.695375,that's the reason why i like both of those programs,programs,because,"(VP
  (BES 's)
  (NP-PRD
    (NP (DT the) (NN reason))
    (SBAR
      (WHADVP-1 (WRB why))
      (S
        (NP-SBJ (PRP I))
        (VP
          (VBP like)
          (NP
            (NP (DT both))
            (PP (IN of) (NP (DT those) (NNS programs))))
          (ADVP-PRP (-NONE- *T*-1)))))))",10,"(S
  (S-SBJ
    (INTJ (UH well))
    (NP-SBJ (DT that))
    (VP
      (BES 's)
      (NP-PRD
        (NP (DT the) (NN reason))
        (SBAR
          (WHADVP-1 (WRB why))
          (S
            (NP-SBJ (PRP I))
            (VP
              (VBP like)
              (NP
                (NP (DT both))
                (PP (IN of) (NP (DT those) (NNS programs))))
              (ADVP-PRP (-NONE- *T*-1))))))))
  (VP
    (VBZ is)
    (SBAR-PRP-PRD
      (IN because)
      (S
        (NP-SBJ (PRP they))
        (VP
          (VBP 're)
          (ADVP (RB kind) (RB of))
          (ADJP-PRD (VBN based) (PP (IN on) (NP (NNS books))))))))
  (. .)
  (-DFL- E_S))"
is,2,x,u,n,n,t,y,e,7,5,2,NA,NP,n,1.26,NA,4,sw2370.mrg,sw_1084,M,1959,WESTERN,3, yeah well that's the other thing you know they talk about women leaving the home and going out to work well still taking care of the children is a very important job and and someone's got to do it and be able to do it right and,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,234.776125,248.78775,taking care of the children,children,a,"(VP
  (VBG taking)
  (NP (NN care))
  (PP (IN of) (NP (DT the) (NNS kids))))",5,"(SBAR
  (WHNP-4 (WDT Which))
  (S
    (NP-SBJ (-NONE- *T*-4))
    (VP
      (VBZ brings)
      (NP (PRP us))
      (ADVP (RB back))
      (PP
        (IN to)
        (NP
          (DT the)
          (NN idea)
          (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,))
          (SBAR
            (-NONE- 0)
            (S
              (NP-SBJ-5 (NN someone))
              (VP
                (HVS 's)
                (VP
                  (VBD got)
                  (S
                    (NP-SBJ-6 (-NONE- *-5))
                    (VP
                      (TO to)
                      (VP
                        (VB be)
                        (ADVP-LOC-PRD (RB there))
                        (S-ADV
                          (NP-SBJ (-NONE- *-6))
                          (VP
                            (VBG taking)
                            (NP (NN care))
                            (PP (IN of) (NP (DT the) (NNS kids)))))
                        (S-PRP
                          (NP-SBJ (-NONE- *-6))
                          (VP
                            (TO to)
                            (EDITED
                              (RM (-DFL- \[))
                              (VP
                                (VB drill)
                                (PRT (IN in))
                                (NP-UNF (DT these)))
                              (IP (-DFL- \+)))
                            (PRN
                              (S (NP-SBJ (PRP you)) (VP (VBP know)))
                              (, ,))
                            (VP
                              (VB drill)
                              (PRT (RB in))
                              (NP
                                (DT the)
                                (RS (-DFL- \]))
                                (JJ right)
                                (NNS ideas))
                              (ADVP (TYPO (TO to)))
                              (, ,)
                              (SBAR-PRP
                                (RB so)
                                (IN that)
                                (S
                                  (NP-SBJ (PRP they))
                                  (VP
                                    (VBP know)
                                    (SBAR
                                      (DT that)
                                      (, ,)
                                      (INTJ (UH uh))
                                      (PRN
                                        (, ,)
                                        (S
                                          (NP-SBJ (PRP you))
                                          (VP (VBP know)))
                                        (, ,))
                                      (S
                                        (NP-SBJ-1
                                          (JJ male)
                                          (CC and)
                                          (JJ female))
                                        (VP
                                          (VBP are)
                                          (DT both)
                                          (ADJP-PRD
                                            (JJ responsible)
                                            (PP
                                              (IN for)
                                              (S-NOM
                                                (NP-SBJ (-NONE- *-1))
                                                (VP
                                                  (VBG doing)
                                                  (NP (DT this))))))))))))))))))))))))))
  (-DFL- E_S))"
is,2,x,u,n,s,t,n,m,5,3,1,NA,NP,n,0.856375,NA,1,sw2382.mrg,sw_1170,M,1952,WESTERN,3, yeah i mean uh to add dependents is is you know maybe another dollar or something it's no big deal,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,429.841625,435.522375,to add dependents,dependents,is,"(S-SBJ
  (NP-SBJ (-NONE- *))
  (VP (TO to) (VP (VB add) (NP (NNS dependents)))))",6,"(S
  (PRN (S (NP-SBJ (PRP I)) (VP (VBP mean))) (, ,))
  (INTJ (UH uh))
  (, ,)
  (S-SBJ
    (NP-SBJ (-NONE- *))
    (VP (TO to) (VP (VB add) (NP (NNS dependents)))))
  (EDITED (RM (-DFL- \[)) (VP-UNF (VBZ is)) (, ,) (IP (-DFL- \+)))
  (VP
    (VBZ is)
    (RS (-DFL- \]))
    (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,))
    (ADVP (RB maybe))
    (NP-PRD
      (NP (DT another) (NN dollar))
      (CC or)
      (NP (NN something))))
  (-DFL- E_S))"
is,2,x,m,n,s,t,n,e,10,6,3,NA,NP,n,1.55,NA,5,sw2488.mrg,sw_1233,F,1931,NEW ENGLAND,3, hum-um and being under the influence of drugs is no excuse to me,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,254.9365,259.596625,being under the influence of drugs,drugs,no,"(S-NOM-SBJ
  (NP-SBJ (-NONE- *))
  (VP
    (VBG being)
    (PP-PRD
      (IN under)
      (NP (NP (DT the) (NN influence)) (PP (IN of) (NP (NNS drugs)))))))",8,"(S
  (CC and)
  (S-NOM-SBJ
    (NP-SBJ (-NONE- *))
    (VP
      (VBG being)
      (PP-PRD
        (IN under)
        (NP
          (NP (DT the) (NN influence))
          (PP (IN of) (NP (NNS drugs)))))))
  (VP
    (VBZ is)
    (NP-PRD (DT no) (NN excuse))
    (PP (IN to) (NP (PRP me))))
  (. .)
  (-DFL- E_S))"
is,4,x,m,n,a,a,y,m,2,2,1,NA,NP,a,0.42,NA,0,sw2634.mrg,sw_1122,M,1964,SOUTH MIDLAND,9, then this individual also knows this guy's pretty good with it,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,498.0055,501.481875,this guy,guy,pretty,NA,NA,"(SQ
  (S
    (NP-SBJ (PRP It))
    (VP (BES 's) (ADJP-PRD (JJ pretty) (X (NN power)))))
  (SQ (VBZ is) (RB n't) (NP-SBJ (PRP it)) (ADJP-PRD (-NONE- *?*)))
  (. ?)
  (-DFL- E_S))"
is,4,x,m,n,l,t,y,s,1,1,1,NA,NP,a,0.32,NA,0,sw2676.mrg,sw_1092,M,1960,WESTERN,2, uh uh i don't know how hail's formed tell you the truth you don't think it's cold enough you know to,"though this seems verbal, it's not an -ing, so I'm putting it as an adjective",NA,NA,LM,SWB,1991,firstpass,NA,NA,230.025375,235.98675,hail,hail,formed,(NP-SBJ-2 (NN hail)),3,"(S
  (INTJ (UH Uh))
  (, ,)
  (NP-SBJ (PRP I))
  (VP
    (VBP do)
    (RB n't)
    (VP
      (VB know)
      (SBAR
        (WHADVP-1 (WRB how))
        (S
          (NP-SBJ-2 (NN hail))
          (VP
            (VBZ is)
            (VP
              (VBN formed)
              (NP (-NONE- *-2))
              (ADVP-MNR (-NONE- *T*-1))))))
      (S-ADV
        (NP-SBJ (-NONE- *))
        (VP
          (TO to)
          (VP (VB tell) (NP (PRP you)) (NP (DT the) (NN truth)))))))
  (. .)
  (-DFL- E_S))"
is,4,x,u,n,n,t,y,m,3,2,1,NA,NP,v,0.45,NA,0,sw2945.mrg,sw_1171,M,1956,SOUTH MIDLAND,2, and i really think that that's one of the problems the nation's facing that you know we need to do something about but i don't know what,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,385.7535,391.902375,the nation,nation,facing,(NP-SBJ (DT the) (NN nation)),3,"(S
  (CC And)
  (NP-SBJ (PRP I))
  (ADVP (RB really))
  (VP
    (VBP think)
    (SBAR
      (IN that)
      (S
        (NP-SBJ (DT that))
        (VP
          (BES 's)
          (NP-PRD
            (NP (CD one))
            (PP
              (IN of)
              (NP
                (NP (DT the) (NNS problems))
                (SBAR
                  (WHNP-1 (-NONE- 0))
                  (S
                    (NP-SBJ (DT the) (NN nation))
                    (VP
                      (BES 's)
                      (VP (VBG facing) (NP (-NONE- *T*-1))))))
                (SBAR
                  (WHNP-2 (DT that))
                  (PRN
                    (, ,)
                    (S (NP-SBJ (PRP you)) (VP (VBP know)))
                    (, ,))
                  (S
                    (NP-SBJ-3 (PRP we))
                    (VP
                      (VBP need)
                      (S
                        (NP-SBJ (-NONE- *-3))
                        (VP
                          (TO to)
                          (VP
                            (VB do)
                            (NP (NN something))
                            (PP (IN about) (NP (-NONE- *T*-2))))))))))))))))
  (, ,)
  (-DFL- E_S))"
